"id","external_id","status","meta_keywords","created_at","created_by","updated_at","updated_by","is_test","tests_count","sla_unit","sla_value","display_order","images","latest_snapshot_id","deep_link","is_corporate","inventory_type","meta_title","meta_description"
174,"9e5686c0-7e22-49fc-9d45-6da039b7eed2",active,"Anti,Helicobacter ,Pylori ,IgG,Enzim,Lambung,Gangguan Pencernaan,Sistem Pencernaan,Saluran pencernaan,diare,Anti-Helicobacter Pylori IgG,Helicobacter pylori,bakteri,maag,sakit maag,gastritis,infeksi","2022-12-22 17:32:15",dwi.rahmawati,"2025-06-20 14:53:13",zihan.farhanah,1,1,DAYS,4,1844,"[{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""52ddff92-d664-464a-9d05-2c8fc169bfcc"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/253634_22-12-2022_17-31-30.png"",""external_id"":""2371119d-a1d6-4cd5-8090-56188477e435"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""ce44cc53-d7fe-47df-b6d2-14a685494452"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/253634_22-12-2022_17-31-30.webp"",""external_id"":""e25d6184-4883-4812-91e2-64de8dbc272a"",""display_order"":0,""deleted"":false}]","1e14442e-c515-4890-bcdc-c8a8a4b0c7f0",https://www.halodoc.com/halolab/package/anti-helicobacter-pylori-igg-anti-helicobacter-pylori-igg?utm_medium=share_package&utm_source=h4c,0,lab,Cek Anti-Helicobacter Pylori IgG Dari Mana Saja - Ditangani oleh Tenaga Kesehatan,Layanan homecare dari Halodoc yang menyediakan Tes Anti-Helicobacter Pylori IgG. Ditangani langsung oleh Tenaga Kesehatan ✓ Gratis Konsultasi Dokter ✓ #MudahdariManaSaja
175,"19f5374c-55bc-4608-b5c2-78b7e8c10031",inactive,"Total ,Anti,HAV ,Rapid,Infeksi / Hepatitis Marker","2022-12-22 17:34:26",dwi.rahmawati,"2023-11-09 20:09:53",Dev Token,0,0,DAYS,1,435,"[{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/443321_22-12-2022_17-33-49.webp"",""external_id"":""bd623df2-24b6-4f51-9af2-ec385d15a2a8"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/443321_22-12-2022_17-33-49.png"",""external_id"":""e3ad86a8-3e59-4d33-92c5-b9874e9a8077"",""display_order"":0,""deleted"":false}]","6ef4f2e5-f98b-400a-b9dd-45f36f17d74d",https://halodoc.page.link/2WpTcJQrWrJtEptz7,0,lab,,
176,"3fbb3ccd-bb72-4251-8e24-0a21d3dfb6ba",active,"density,lipoprotein,aterosklerosis,Cardiovascular ,CHD,kardiovaskular,Aterosklerosis ,Perifer,Hiperlipidemia ,Xanthoma,Xanthelasma ,Dislipidemia ,kolesterolcek,Cholesterol,Kolesterol LDL-Direk,Direct LDL Cholesterol,Kolesterol LDL,LDL,kolesterol jahat,jantung,tes kolesterol,tes lemak,lemak jahat,stroke,cholesterol test,lipid profile,profil lipid,lemak,kolesterol,cholesterol,KOLESTEROLHLD","2022-12-22 17:36:23",dwi.rahmawati,"2025-06-20 15:32:12",zihan.farhanah,1,1,DAYS,1,1397,"[{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/614587_22-12-2022_17-35-47.png"",""external_id"":""871745e3-a829-4492-82c1-1ca4e916b997"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""0ecf86ad-885b-4719-b910-a6ec2821fa57"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""a4013be4-c6c8-4031-8c01-af11f1d9453c"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/614587_22-12-2022_17-35-47.webp"",""external_id"":""60b43119-22bc-4b55-a754-62c3872d33c3"",""display_order"":0,""deleted"":false}]",c544788b-2c71-41bb-b64c-556848862a35,https://www.halodoc.com/halolab/package/kolesterol-ldl-direk-direct-ldl-cholesterol?utm_medium=share_package&utm_source=h4c,0,lab,Cek Kolesterol LDL-Direk Dari Mana Saja - Ditangani oleh Tenaga Kesehatan,Layanan homecare dari Halodoc yang menyediakan Tes Kolesterol LDL-Direk. Ditangani langsung oleh Tenaga Kesehatan ✓ Gratis Konsultasi Dokter ✓ #MudahdariManaSaja
177,"1f0bc89b-a6e9-4f5b-97e5-440ba920c442",active,"Anti,HSV-2,IgM,Infeksi,infection,Herpes,HSV,Infeksi,Seksual,Seks,Sex,Kemaluan,HIV ,STD,IMS ,anemia,TORCH,Anti-HSV-2 IgM,hsv 2,Herpes Simplex Virus,penis,vagina,cacar,vesikula,vesikel,menular,premarital,prenatal,pra nikah,SXSXX","2022-12-22 17:38:03",dwi.rahmawati,"2025-06-20 15:05:27",zihan.farhanah,1,1,DAYS,4,1014,"[{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""bde63d48-ff10-4185-9ec4-c2d0e1b19c3f"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/600254_22-12-2022_17-37-30.png"",""external_id"":""c97a1890-6017-431c-84c3-cf7e1d3433e4"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""de2b16eb-0429-45b1-a965-eec13afef495"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/600254_22-12-2022_17-37-30.webp"",""external_id"":""8adbaf02-c84b-426a-976a-4f5ee40d541e"",""display_order"":0,""deleted"":false}]",c6f1c70e-47fa-4069-a8f6-2786c4d9bbcb,https://www.halodoc.com/halolab/package/anti-hsv-2-igm-anti-hsv-2-igm?utm_medium=share_package&utm_source=h4c,0,lab,Cek Anti-HSV-2 IgM Dari Mana Saja - Ditangani oleh Tenaga Kesehatan,Layanan homecare dari Halodoc yang menyediakan Tes Anti-HSV-2 IgM. Ditangani langsung oleh Tenaga Kesehatan ✓ Gratis Konsultasi Dokter ✓ #MudahdariManaSaja
178,ce754fdf-8067-4db5-891b-422dc605b948,active,"Anti,HCV ,liver,Hepatitis,Hati,RNA,Seksual,Sex,IMS,ikterus,kronis,RNA,antibodi,sirosis,INFEKSI,menular,seks,STD,premarital,prenatal,pra nikah,liver cancer,hepatoma,pencernaan,SXSXX","2022-12-22 17:39:37",dwi.rahmawati,"2025-06-20 14:36:56",zihan.farhanah,1,1,DAYS,1,1166,"[{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""2f998d6c-b66a-4ffd-abe8-2d1041adb6fa"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""94995150-61de-4b5e-8aad-f033acd5a537"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/338767_22-12-2022_17-39-3.webp"",""external_id"":""7745dd02-8e9d-4332-8035-687de55ffdee"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/338767_22-12-2022_17-39-3.png"",""external_id"":""246de530-c2c4-44a1-a710-b6e678ad413b"",""display_order"":0,""deleted"":false}]","399dc6d1-af31-42d0-b1f0-d1ef7bcdf88d",https://www.halodoc.com/halolab/package/anti-hcv-rapid-anti-hcv-rapid?utm_medium=share_package&utm_source=h4c,0,lab,Cek Anti-HCV (Rapid) Dari Mana Saja - Ditangani oleh Tenaga Kesehatan,Layanan homecare dari Halodoc yang menyediakan Tes Anti-HCV (Rapid). Ditangani langsung oleh Tenaga Kesehatan ✓ Gratis Konsultasi Dokter ✓ #MudahdariManaSaja
179,"78d3ee1e-f7d9-4020-9265-33e34cb553d3",active,"diuretik,hipokalemia,hiperkalemia,hypokalemia,hyperkalemia,Kalium (K),Potassium (K),Elektrolit,Kalium,Potassium,electrolyte test,tes elektrolit,garam,hipokalemia,hipokalemi,hypokalemia,tes fungsi ginjal,gagal ginjal,chronic kidney disease,kaki lemas,perut kembung","2022-12-22 17:40:56",dwi.rahmawati,"2025-06-20 16:48:50",SELF,1,1,DAYS,2,1321,"[{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""b921d2e0-084e-47ec-9f5d-4be326015e42"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/219844_22-12-2022_17-40-41.webp"",""external_id"":""28db2606-60ca-49f5-b808-784d05666fa3"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""7877872f-fd3c-4fdd-9a2b-50034e3eea93"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/219844_22-12-2022_17-40-41.png"",""external_id"":""19834ebe-359c-47ae-8fdb-2e07529f0f58"",""display_order"":0,""deleted"":false}]","0c7053fc-5bb3-4883-b4bc-3a7dc3704771",https://www.halodoc.com/halolab/package/kalium-k-potassium-k?utm_medium=share_package&utm_source=h4c,0,lab,Cek Kalium (K) Dari Mana Saja - Ditangani oleh Tenaga Kesehatan,Layanan homecare dari Halodoc yang menyediakan Tes Kalium (K). Ditangani langsung oleh Tenaga Kesehatan ✓ Gratis Konsultasi Dokter ✓ #MudahdariManaSaja
180,"80005a92-339f-4a84-800c-c059ca98f9e0",inactive,"HBs Ag,Hepatitis ,B,Rapid,Infeksi / Hepatitis Marker","2022-12-22 17:43:43",dwi.rahmawati,"2023-11-09 20:09:56",Dev Token,0,0,DAYS,1,1,"[{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/881822_22-12-2022_17-42-44.png"",""external_id"":""26c1d691-083d-4438-ae37-d84a9859b9e2"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/881822_22-12-2022_17-42-44.webp"",""external_id"":""a07f9c7f-a707-4554-9ca4-20b71f59a9b9"",""display_order"":0,""deleted"":false}]",f8daa264-f25e-461a-b802-dabf8435694e,https://halodoc.page.link/BPv9Mm5PhTo8tRHh8,0,lab,,
181,b6427fed-1f2e-44ec-913b-b666bf627199,active,"ASTO ,Anti ,Streptolysin ,Semi,Quantitative,Kuantitatif,demam,fever,infection,Infeksi,streptococcus,Radang,Rematik,Anti,streptolisin,Titer,aso,streptokokus,antibodi,antibody,imunologi,immunology,Antibodi Streptolisin O,Antibodi ,ASTO Anti-Streptolysin O (Semi-Quantitative),ASTO (Semi Kuantitatif),rematoid,jantung,scarlet fever,scarlet,ginjal,tenggorokan,radang,rheumatoid,rematik","2022-12-22 17:45:39",dwi.rahmawati,"2025-06-20 15:18:55",zihan.farhanah,1,1,DAYS,1,1846,"[{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""24c2cc20-de5f-4ce7-aeef-d2e04b72770e"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/716924_22-12-2022_17-45-9.png"",""external_id"":""99784694-1868-4569-a2fb-f939ad6200b7"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/716924_22-12-2022_17-45-9.webp"",""external_id"":""df95c0df-23db-4586-890e-1a1acffe599c"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""03893f95-8e99-408a-acb5-0be20d599b56"",""display_order"":0,""deleted"":false}]","93578471-1780-4212-92b8-d809265ca159",https://www.halodoc.com/halolab/package/asto-semi-kuantitatif-asto-anti-streptolysin-o-semi-quantitative?utm_medium=share_package&utm_source=h4c,0,lab,Cek ASTO (Semi Kuantitatif) Dari Mana Saja - Ditangani oleh Tenaga Kesehatan,Layanan homecare dari Halodoc yang menyediakan Tes ASTO (Semi Kuantitatif). Ditangani langsung oleh Tenaga Kesehatan ✓ Gratis Konsultasi Dokter ✓ #MudahdariManaSaja
182,f032bd9e-2b02-40ca-8ff1-6800e15b0265,active,"Apolipoprotein ,B ,Apo ,B,Kolesterol,Metabolik,Apo B,penyakit kardiovaskular,tes lipid,analisis lipoprotein,kilomikron,VLDL,LDL,IDL,penyakit jantung,kolesterol tinggi,trigliserida,Cardiovascular ,CHD,Stroke,Biomarker,Zat,Kardiovaskular,Arteri,Koroner,Angina,Jantung,Aterosklerosis ,Hiperlipidemia ,Palpitasi,Dislipidemia ,Apolipoprotein B (Apo B),lipid,lemak jahat,Apo A,LDL,penyakit jantung koroner,PJK,coronary heart disease,risiko jantung,stroke,KOLESTEROLHLD","2022-12-22 17:47:13",dwi.rahmawati,"2025-06-20 15:18:27",zihan.farhanah,1,1,DAYS,1,1396,"[{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/373597_22-12-2022_17-46-36.webp"",""external_id"":""35fbce38-1c15-42f2-92e9-6583581418a3"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""315ebdf2-60f0-49ab-806a-08b7808b6d8e"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""0b2fc46d-637d-4699-87cc-9014244f9dd7"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/373597_22-12-2022_17-46-36.png"",""external_id"":""99f4a880-e5ad-4506-8d5c-07ba22b57356"",""display_order"":0,""deleted"":false}]","799e1e98-d489-481c-9a39-1cadf87dcc11",https://www.halodoc.com/halolab/package/apolipoprotein-b-apo-b-apolipoprotein-b-apo-b?utm_medium=share_package&utm_source=h4c,0,lab,Cek Apolipoprotein B (Apo B) Dari Mana Saja - Ditangani oleh Tenaga Kesehatan,Layanan homecare dari Halodoc yang menyediakan Tes Apolipoprotein B (Apo B). Ditangani langsung oleh Tenaga Kesehatan ✓ Gratis Konsultasi Dokter ✓ #MudahdariManaSaja
183,"04e9f7a1-ec4a-47e5-b9bc-dabace65a4ac",inactive,"SGPT,Kimia Klinik","2022-12-22 17:52:16",dwi.rahmawati,"2023-11-09 20:09:57",Dev Token,1,1,DAYS,1,434,"[{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/302771_22-12-2022_17-51-36.webp"",""external_id"":""34add4d9-d29c-4b2c-a6fd-4658521443dc"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/302771_22-12-2022_17-51-36.png"",""external_id"":""c24cb2e1-e566-4d73-ab9e-d29c5358f7c5"",""display_order"":0,""deleted"":false}]","18a6b3a7-3611-4c9e-ad1b-2a4ad3e73637",https://halodoc.page.link/DrdC7gzk4DESXcBz5,0,lab,,
184,b373db5a-b478-4789-944d-c7317e634f31,active,"small dense ldl,sdldl,lemak jahat,lipid jahat,profil lipid,profil lemak,risiko jantung,jantung coroner,kardiovaksular,cardiovascular","2022-12-22 17:54:14",dwi.rahmawati,"2025-06-20 17:01:14",zihan.farhanah,1,1,DAYS,1,1394,"[{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/297773_22-12-2022_17-53-38.webp"",""external_id"":""a9185b35-850d-423f-b5af-6751ef050f70"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""81af96e8-d88e-4849-a46a-5fe63b0de3d3"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""e5687553-36ce-4766-9065-a9ad877a0339"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/297773_22-12-2022_17-53-38.png"",""external_id"":""4f35b08c-b860-48db-9c80-65a430b3d40d"",""display_order"":0,""deleted"":false}]","13b79a12-77c1-476c-87c1-5704412c92b7",https://www.halodoc.com/halolab/package/small-dense-ldl-small-dense-ldl?utm_medium=share_package&utm_source=h4c,0,lab,Cek Small Dense LDL Dari Mana Saja - Ditangani oleh Tenaga Kesehatan,Layanan homecare dari Halodoc yang menyediakan Tes Small Dense LDL. Ditangani langsung oleh Tenaga Kesehatan ✓ Gratis Konsultasi Dokter ✓ #MudahdariManaSaja
185,a597eac3-868c-4cac-9d08-a5dba9097075,active,"Opiates ,Urine,Opiat ,NAPZA,Medical Check Up,narkoba,narkotika,psikotropika,morfin,opioid,alkoid,kodein,tebain,benzylisoquinoline ,screening,skrining,addiction,adiksi,overdose,overdosis,drug test,Opiate detection,Urine toxicology,urin test,Opiat (Urine),Opiates (Urine)","2022-12-22 17:58:05",dwi.rahmawati,"2024-12-13 13:17:38",Dev Token,1,1,DAYS,1,121,"[{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/780760_22-12-2022_17-55-52.png"",""external_id"":""3eca32c3-631f-44c9-8694-6c7da7b7182a"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/780760_22-12-2022_17-55-52.webp"",""external_id"":""59388c25-a46b-4118-bc54-657d973d0053"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""1b07e16c-31d1-4b0d-a656-520a3253eaad"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""62a1d3e1-4daf-4b73-b589-5fbd1e58e05a"",""display_order"":0,""deleted"":false}]","499eab41-e456-4cdc-82b3-1af30883d237",https://www.halodoc.com/halolab/package/opiates-urine-opiat-urine?utm_medium=share_package&utm_source=h4c,0,lab,,
186,"3432f0a8-aa2f-40f2-aef3-419c27f0eec9",active,"Metamfetamin ,Metamfetamine ,Urine,NAPZA,Medical Check Up,narkoba,narkotika,psikotropika,attention ,deficit ,hyperactivity ,disorder,ADHD,sabu-sabu,dopamin,Crystal meth,addiction,adiksi,overdose,overdosis,amfetamin,ketergantungan,norepinefrin,drug test,Methamphetamine (Urine),Metamfetamin (Urine),drug abuse,attention deficit hyperactivity disorder","2022-12-22 18:01:04",dwi.rahmawati,"2024-12-13 13:17:38",Dev Token,1,1,DAYS,1,122,"[{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""aa56a7db-4305-4d47-975f-84c18c39ae7b"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/263356_22-12-2022_17-59-49.png"",""external_id"":""c0ac15cc-9737-4534-819f-249c6cccc72b"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""4cedf646-2457-4d8b-a234-73423798df94"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/263356_22-12-2022_17-59-49.webp"",""external_id"":""9e259fd2-ae14-4d91-8c41-0f9357dcf4d9"",""display_order"":0,""deleted"":false}]","00d8c3d9-6a49-4793-b1a9-4bfdaee72aff",https://www.halodoc.com/halolab/package/methamphetamine-urine-metamfetamin-urine?utm_medium=share_package&utm_source=h4c,0,lab,,
187,"1da086e4-111d-4800-af5c-b86dce54e647",active,"Phosphatase ,Fosfatase ,Alkali ,ALP,Sirosis,Hepatitis,Rakitis,Osteomalacia,Flebitis,Liver ,Cirrhosis,Tulang,Osteoporosis,hipertiroidisme  ,Alkaline Phosphatase (ALP),Fosfatase Alkali (ALP),alkaline phosphatase,penyakit hati,penyakit kuning,empedu,bile duct,saluran empedu,patah tulang,kanker tulang,gall bladder,biliary","2022-12-22 18:04:02",dwi.rahmawati,"2025-06-20 14:41:45",zihan.farhanah,1,1,DAYS,1,1475,"[{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""b2c5ff46-f394-4859-83d9-2e875e21232f"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""45486d84-b8dc-4008-9d2d-c4c2a4da8c5d"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/593891_22-12-2022_18-3-10.png"",""external_id"":""01d6ae0c-d1fd-4ccb-92e1-a2fd9203d1a4"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/593891_22-12-2022_18-3-10.webp"",""external_id"":""6bcf7ece-b493-4a01-8a13-36051209072b"",""display_order"":0,""deleted"":false}]",d60783e3-b592-46ac-b7f7-175442618497,https://www.halodoc.com/halolab/package/fosfatase-alkali-alp-alkaline-phosphatase-alp?utm_medium=share_package&utm_source=h4c,0,lab,Cek Fosfatase Alkali (ALP) Dari Mana Saja - Ditangani oleh Tenaga Kesehatan,Layanan homecare dari Halodoc yang menyediakan Cek Fosfatase Alkali (ALP). Ditangani langsung oleh Tenaga Kesehatan ✓ Gratis Konsultasi Dokter ✓ #MudahdariManaSaja
188,"624a4c3d-0818-4609-b4c9-0a65fb6485f7",active,"Estrogen,Indung Telur,ammenorhea,Infertilitas,Fertilization,Infertility,pramenopause,flashes,endometrium,PCOS,Estradiol,tes hormon,hormon estradiol,estrogen,kadar estrogen,menopause,kesuburan,wanita,hormon wanita,menstruasi,haid,ovarium","2022-12-22 18:06:00",dwi.rahmawati,"2025-06-20 15:34:06",zihan.farhanah,1,1,DAYS,1,721,"[{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/815577_22-12-2022_18-4-48.png"",""external_id"":""968314b8-cdf5-492e-addb-ac26d5f810ea"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""19878d1b-a2cb-4528-99fb-7dee20618622"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/815577_22-12-2022_18-4-48.webp"",""external_id"":""754d28c7-d658-4d8a-98ad-73c47fe7c415"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""628edc81-092d-4926-b387-4ab02fc6cb3d"",""display_order"":0,""deleted"":false}]",d124bc7a-50dc-4692-8851-52bb1e4d6eee,https://www.halodoc.com/halolab/package/estradiol-estradiol?utm_medium=share_package&utm_source=h4c,0,lab,Cek Estradiol Dari Mana Saja - Ditangani oleh Tenaga Kesehatan,Layanan homecare dari Halodoc yang menyediakan Tes Estradiol. Ditangani langsung oleh Tenaga Kesehatan ✓ Gratis Konsultasi Dokter ✓ #MudahdariManaSaja
189,a6eeaf45-bc03-4276-b562-0e2f5a084c1a,active,"CA,15,3,Tumor Marker,Tumor,Kanker,CA 15-3,kanker payudara,ovarium,Cancer,Karsinoma ,Epitel,Sarkoma ,Pap,kolonoskopi ,kemoterapi,prostat ,payudara,mama,mammae,susu,breast,cancer,monitoring,pemantauan,kemoterapi,radiasi","2022-12-22 18:08:06",dwi.rahmawati,"2025-06-20 15:21:10",zihan.farhanah,1,1,DAYS,1,646,"[{""type"":""image_url"",""extension"":""png"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/250603_22-12-2022_18-7-6.png"",""external_id"":""4edcc966-9b84-4abf-bb71-d0631a44a2fd"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""3b746e26-0f24-4e00-b218-bf694c1766ec"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""e8d11b84-4a05-4c98-8c58-9dd66692b4fa"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/250603_22-12-2022_18-7-6.webp"",""external_id"":""33083421-f5ab-4b22-8dc3-c4375b3d0c91"",""display_order"":0,""deleted"":false}]","17380299-3681-4d95-8750-d64fd702aca2",https://www.halodoc.com/halolab/package/ca-15-3-ca-15-3?utm_medium=share_package&utm_source=h4c,0,lab,Cek CA 15-3 Dari Mana Saja - Ditangani oleh Tenaga Kesehatan,Layanan homecare dari Halodoc yang menyediakan Tes CA 15-3. Ditangani langsung oleh Tenaga Kesehatan ✓ Gratis Konsultasi Dokter ✓ #MudahdariManaSaja
